Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on
Adult,16.9738888888889,-7.56555555555556,Late,2020-07-23,20.0,Mauritania,Haydeguar,Tue Feb  1 16:04:44 2022
Hopper,18.8458333333333,-14.43,Late,2020-12-29,90.0,Mauritania,Targue,Tue Feb  1 16:04:44 2022
Adult,19.930833333000063,-14.247499999999944,Late,2018-10-30,70.0,Mauritania,nour.eset.lewiybed,Tue Feb  1 16:04:44 2022
Adult,17.40833333300003,-9.51833333299993,Early,2019-10-10,80.0,Mauritania,boudargue,Tue Feb  1 16:04:44 2022
Adult,19.924166667000065,-13.68777777799994,Middle,2020-01-12,40.0,Mauritania,limbeydin,Tue Feb  1 16:04:44 2022
Hopper,18.8230555555556,-14.4597222222222,Early,2020-11-07,80.0,Mauritania,al mayche,Tue Feb  1 16:04:44 2022
Hopper,19.842222222000032,-13.637222221999934,Late,2018-10-26,10.0,Mauritania,tadressa,Tue Feb  1 16:04:44 2022
Adult,17.909166667000022,-13.193888888999936,Middle,2018-10-19,40.0,Mauritania,Ozane,Tue Feb  1 16:04:44 2022
Adult,17.2758333333333,-16.1113888888889,Late,2020-12-29,40.0,Mauritania,environs Tiguint,Tue Feb  1 16:04:44 2022
Adult,20.118611111000064,-14.309999999999944,Early,2018-11-09,80.0,Mauritania,Akechr,Tue Feb  1 16:04:44 2022
Adult,18.9775,-15.4844444444444,Late,2020-11-27,20.0,Mauritania,Teveli,Tue Feb  1 16:04:44 2022
ControlREV,19.32222222200005,-14.561388888999945,Late,2019-12-21,70.0,Mauritania,demane,Tue Feb  1 16:04:44 2022
Adult,18.6972222222222,-14.7622222222222,Middle,2020-11-11,80.0,Mauritania,entre towmi et tagui,Tue Feb  1 16:04:44 2022
Hopper,19.308055556000056,-13.758611110999936,Middle,2019-11-20,200.0,Mauritania,seyl,Tue Feb  1 16:04:44 2022
Adult,18.796666667000068,-13.989444443999956,Early,2019-10-05,20.0,Mauritania,hawassa,Tue Feb  1 16:04:44 2022
Hopper,19.5869444444444,-14.8016666666667,Middle,2020-12-14,20.0,Mauritania,Incheri,Tue Feb  1 16:04:44 2022
Adult,18.55,-14.5269444444444,Middle,2020-10-11,100.0,Mauritania,vaye,Tue Feb  1 16:04:44 2022
Adult,18.7244444444444,-14.0969444444444,Middle,2020-11-10,50.0,Mauritania,vaye,Tue Feb  1 16:04:44 2022
Adult,18.07777777800004,-12.784444443999972,Middle,2018-10-15,9.0,Mauritania,Tenguerach,Tue Feb  1 16:04:44 2022
Adult,18.5494444444444,-15.5133333333333,Middle,2020-12-17,20.0,Mauritania,aine talha,Tue Feb  1 16:04:44 2022
ControlREV,17.3319444444444,-16.0980555555556,Late,2020-12-21,200.0,Mauritania,aftout saneli,Tue Feb  1 16:04:44 2022
Adult,19.6880555555556,-14.6316666666667,Early,2020-11-06,40.0,Mauritania,Sud Est Akjoujt,Tue Feb  1 16:04:44 2022
Adult,18.8919444444444,-14.3566666666667,Middle,2020-11-19,20.0,Mauritania,Targue eidoum,Tue Feb  1 16:04:44 2022
Adult,19.555833333000063,-13.335277777999975,Early,2018-10-08,20.0,Mauritania,lemseidi,Tue Feb  1 16:04:44 2022
Hopper,19.727777778000075,-13.751111110999943,Middle,2019-11-20,60.0,Mauritania,Tiziuy,Tue Feb  1 16:04:44 2022
Adult,17.217222222000032,-7.723055555999963,Early,2019-10-09,100.0,Mauritania,Chefate,Tue Feb  1 16:04:44 2022
Adult,18.371666667000056,-9.09166666699997,Middle,2019-10-16,100.0,Mauritania,Chahid,Tue Feb  1 16:04:44 2022
Hopper,18.9813888888889,-15.5147222222222,Late,2020-11-23,30.0,Mauritania,Teveli,Tue Feb  1 16:04:44 2022
Adult,18.5205555555556,-15.5375,Early,2020-12-06,10.0,Mauritania,aweinate himal,Tue Feb  1 16:04:44 2022
Adult,19.532777778000025,-12.783333332999971,Middle,2018-10-18,100.0,Mauritania,garaete zili,Tue Feb  1 16:04:44 2022
Adult,17.911111111000025,-15.204444443999932,Middle,2019-10-20,5.0,Mauritania,aoucar,Tue Feb  1 16:04:44 2022
Adult,16.7738888888889,-7.30138888888889,Late,2020-09-24,50.0,Mauritania,bouihzama,Tue Feb  1 16:04:44 2022
Hopper,18.5347222222222,-15.5277777777778,Early,2020-12-04,2.0,Mauritania,aine talha,Tue Feb  1 16:04:44 2022
Adult,19.91833333300008,-14.280833332999975,Early,2020-01-04,60.0,Mauritania,el weibda,Tue Feb  1 16:04:44 2022
Hopper,19.55888888900006,-13.324999999999932,Middle,2019-11-18,20.0,Mauritania,Lemsaydy,Tue Feb  1 16:04:44 2022
Adult,19.81166666700005,-13.724444443999973,Late,2019-12-28,80.0,Mauritania,oued gratavrax,Tue Feb  1 16:04:44 2022
Adult,17.8652777777778,-15.7494444444444,Late,2020-12-27,40.0,Mauritania,Aria,Tue Feb  1 16:04:44 2022
Adult,18.1572222222222,-13.1661111111111,Early,2020-10-06,100.0,Mauritania,Mesrane,Tue Feb  1 16:04:44 2022
Adult,17.760000000000048,-12.846944443999972,Early,2019-11-05,200.0,Mauritania,eghllete,Tue Feb  1 16:04:44 2022
Adult,19.666388889000075,-14.050833332999956,Early,2019-12-02,200.0,Mauritania,inchiri,Tue Feb  1 16:04:44 2022
Adult,18.19250000000005,-13.173611110999955,Middle,2018-11-20,20.0,Mauritania,Nord West Mousrane,Tue Feb  1 16:04:44 2022
Hopper,20.33111111100004,-13.61972222199995,Late,2019-04-24,200.0,Mauritania,Yaghrave,Tue Feb  1 16:04:44 2022
Adult,18.02472222200004,-12.585555555999974,Middle,2018-10-14,100.0,Mauritania,timzeknanatt,Tue Feb  1 16:04:44 2022
ControlREV,19.322500000000048,-14.549166666999952,Early,2020-01-06,70.0,Mauritania,demane,Tue Feb  1 16:04:44 2022
Adult,19.943055556000047,-12.501944443999946,Middle,2018-10-11,30.0,Mauritania,Deg Deg-Adrar,Tue Feb  1 16:04:44 2022
Adult,18.205833333000044,-13.152499999999977,Middle,2018-10-16,40.0,Mauritania,W Tiheb,Tue Feb  1 16:04:44 2022
Hopper,18.8252777777778,-14.4127777777778,Late,2020-11-21,70.0,Mauritania,oumah goyheyra,Tue Feb  1 16:04:44 2022
Hopper,19.47972222200008,-13.161666666999963,Middle,2018-11-18,100.0,Mauritania,marveg,Tue Feb  1 16:04:44 2022
Hopper,19.321666667000045,-14.521944443999928,Early,2019-12-09,50.0,Mauritania,lemdene,Tue Feb  1 16:04:44 2022
Adult,18.58805555600003,-9.82527777799993,Middle,2019-10-17,100.0,Mauritania,Nod Ouest Zik,Tue Feb  1 16:04:44 2022
Adult,18.8963888888889,-14.3094444444444,Middle,2020-11-19,50.0,Mauritania,Targue,Tue Feb  1 16:04:44 2022
Adult,18.1291666666667,-13.0872222222222,Early,2020-09-09,200.0,Mauritania,El mesrane,Tue Feb  1 16:04:44 2022
Adult,18.6141666666667,-11.47,Middle,2020-10-11,20.0,Mauritania,Nw Tidjikja,Tue Feb  1 16:04:44 2022
Hopper,19.92250000000007,-14.35416666699996,Late,2019-12-30,60.0,Mauritania,el weibda,Tue Feb  1 16:04:44 2022
Adult,18.5108333333333,-15.4947222222222,Early,2020-12-08,50.0,Mauritania,aweinat himal,Tue Feb  1 16:04:44 2022
Adult,19.967222222000032,-13.60388888899996,Middle,2019-12-20,70.0,Mauritania,limbeydin,Tue Feb  1 16:04:44 2022
ControlREV,19.32611111100005,-14.51833333299993,Late,2019-12-23,50.0,Mauritania,lemdena,Tue Feb  1 16:04:44 2022
Adult,18.4288888888889,-14.8116666666667,Early,2020-10-09,70.0,Mauritania,nord este sondage li,Tue Feb  1 16:04:44 2022
Adult,18.002222222000057,-12.546388888999957,Middle,2018-10-14,200.0,Mauritania,Takca,Tue Feb  1 16:04:44 2022
Adult,20.11111111100007,-13.460833332999982,Early,2018-11-04,100.0,Mauritania,Lebeyaten,Tue Feb  1 16:04:44 2022
Adult,18.4861111111111,-15.5416666666667,Early,2020-12-03,10.0,Mauritania,aweinat himal,Tue Feb  1 16:04:44 2022
Adult,17.21638888900003,-11.154444443999978,Late,2018-09-25,100.0,Mauritania,Nord Est Tazahritt,Tue Feb  1 16:04:44 2022
ControlREV,19.495555556000056,-13.692777777999936,Late,2019-12-24,40.0,Mauritania,harouguich,Tue Feb  1 16:04:44 2022
Adult,16.9883333333333,-7.52361111111111,Middle,2020-10-15,40.0,Mauritania,sud glei at belahbar,Tue Feb  1 16:04:44 2022
Adult,17.488888889000066,-11.024444443999926,Middle,2019-10-18,100.0,Mauritania,dimalah,Tue Feb  1 16:04:44 2022
Hopper,18.5297222222222,-15.5286111111111,Late,2020-11-23,10.0,Mauritania,aine talha,Tue Feb  1 16:04:44 2022
Hopper,17.901111111000034,-12.657777777999968,Late,2018-10-26,100.0,Mauritania,Elvouratt,Tue Feb  1 16:04:44 2022
Hopper,18.5572222222222,-15.5288888888889,Middle,2020-12-10,30.0,Mauritania,aine talha,Tue Feb  1 16:04:44 2022
Adult,16.746944444000064,-9.217499999999973,Middle,2018-10-13,100.0,Mauritania,Nord Bameyra,Tue Feb  1 16:04:44 2022
Adult,17.8377777777778,-15.8908333333333,Late,2020-12-26,80.0,Mauritania,Est SNDE,Tue Feb  1 16:04:44 2022
Adult,17.7444444444444,-14.7194444444444,Middle,2020-10-19,100.0,Mauritania,tivikine,Tue Feb  1 16:04:44 2022
Adult,16.953611111000043,-9.515277777999929,Middle,2019-09-18,200.0,Mauritania,zire,Tue Feb  1 16:04:44 2022
Adult,18.2216666666667,-9.09888888888889,Early,2020-07-04,100.0,Mauritania,Chaikhato,Tue Feb  1 16:04:44 2022
Adult,18.7455555555556,-14.6136111111111,Late,2020-11-25,100.0,Mauritania,towmi,Tue Feb  1 16:04:44 2022
Hopper,19.823055556000043,-13.66749999999996,Middle,2018-11-13,60.0,Mauritania,grarette el frasse,Tue Feb  1 16:04:44 2022
Adult,20.14722222200004,-13.55833333299995,Early,2018-10-09,8.0,Mauritania,Sud Yeghrev,Tue Feb  1 16:04:44 2022
Adult,19.548333333000077,-12.981666666999956,Late,2019-10-31,100.0,Mauritania,Jalt Elbehgua,Tue Feb  1 16:04:44 2022
Hopper,18.661944444000028,-10.906944443999976,Middle,2019-10-19,50.0,Mauritania,Est Binichab2,Tue Feb  1 16:04:44 2022
Adult,19.9063888888889,-13.4697222222222,Late,2020-12-27,100.0,Mauritania,ouest erc he guibli,Tue Feb  1 16:04:44 2022
Adult,20.24611111100006,-13.45583333299993,Late,2018-10-27,1.0,Mauritania,nordyeghref,Tue Feb  1 16:04:44 2022
ControlREV,19.323888889000045,-14.54249999999996,Middle,2019-12-16,50.0,Mauritania,demane,Tue Feb  1 16:04:44 2022
Adult,19.82611111100005,-13.367777777999947,Middle,2019-11-16,100.0,Mauritania,Nord Est  Tenemroure,Tue Feb  1 16:04:44 2022
Hopper,19.0727777777778,-15.4930555555556,Late,2020-11-21,20.0,Mauritania,Akhcheyem,Tue Feb  1 16:04:44 2022
Hopper,18.5261111111111,-15.5088888888889,Early,2020-12-08,10.0,Mauritania,aweinat himal,Tue Feb  1 16:04:44 2022
Adult,19.03111111100003,-14.849722221999968,Early,2019-10-04,20.0,Mauritania,inichiri,Tue Feb  1 16:04:44 2022
Adult,18.9169444444444,-14.3216666666667,Early,2020-11-09,80.0,Mauritania,oumah gouheyra,Tue Feb  1 16:04:44 2022
Hopper,19.55555555600006,-13.333055555999977,Middle,2019-11-18,100.0,Mauritania,Lemseidy,Tue Feb  1 16:04:44 2022
Hopper,18.5616666666667,-14.4152777777778,Middle,2020-10-11,100.0,Mauritania,vaye,Tue Feb  1 16:04:44 2022
Adult,18.236944444000077,-13.30166666699995,Early,2018-11-03,10.0,Mauritania,Nord Kedwacha,Tue Feb  1 16:04:44 2022
Hopper,17.1333333333333,-7.4925,Middle,2020-10-17,40.0,Mauritania,aouker timbedra,Tue Feb  1 16:04:44 2022
Hopper,18.8725,-14.3936111111111,Late,2020-11-21,20.0,Mauritania,oum agoueire,Tue Feb  1 16:04:44 2022
Adult,15.8038888888889,-11.56,Late,2020-07-22,100.0,Mauritania,Sud Woroguel Taleb H,Tue Feb  1 16:04:44 2022
Adult,16.829444444000046,-15.20777777799998,Late,2018-09-21,200.0,Mauritania,trarza,Tue Feb  1 16:04:44 2022
Adult,16.973611111000025,-14.814166666999938,Middle,2019-10-16,100.0,Mauritania,breykli,Tue Feb  1 16:04:44 2022
Adult,17.7558333333333,-9.92222222222222,Late,2020-09-27,100.0,Mauritania,oaokar,Tue Feb  1 16:04:44 2022
Adult,18.037222222000025,-13.28916666699996,Early,2019-10-05,100.0,Mauritania,Elguie,Tue Feb  1 16:04:44 2022
Adult,18.030555556000024,-12.450555555999928,Middle,2018-10-13,70.0,Mauritania,tarsa,Tue Feb  1 16:04:44 2022
Adult,19.468333333000032,-13.90416666699997,Late,2019-10-29,200.0,Mauritania,galb el hacen,Tue Feb  1 16:04:44 2022
