Unnamed: 0,Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on,Soil_Moisture,Temperature_2m
1068,Band,17.0944444444444,54.2352777777778,Middle,2020-07-14,20.0,Oman,Arzat,Tue Feb  1 16:04:44 2022,0.1040000021457672,26.49049949645996
1072,Band,22.26416666700004,59.66555555600007,Early,2019-12-01,10.0,Oman,Abu Fshigah,Tue Feb  1 16:04:44 2022,0.0,18.07699966430664
1202,Swarm,22.303888889000064,59.73361111100007,Middle,2019-11-18,10.0,Oman,Wadi Milahi,Tue Feb  1 16:04:44 2022,0.0230000000447034,22.472000122070312
1228,Band,22.236388889000068,59.702222222000046,Late,2019-12-30,30.0,Oman,WAdi Al Shaklah,Tue Feb  1 16:04:44 2022,0.0320000015199184,18.69849967956543
1311,Band,21.94722222200005,59.53000000000003,Middle,2019-12-12,8.0,Oman,Abu Rahlin,Tue Feb  1 16:04:44 2022,0.0189999993890523,19.26300048828125
1312,Band,21.94361111100005,59.49194444400007,Early,2019-12-09,30.0,Oman,Rmelah,Tue Feb  1 16:04:44 2022,0.0590000003576278,21.030498504638672
1367,Band,22.31555555600005,59.759166667000045,Late,2019-12-22,40.0,Oman,Milahi,Tue Feb  1 16:04:44 2022,0.0049999998882412,19.382999420166016
1381,Band,17.0730555555556,54.2438888888889,Late,2020-07-22,50.0,Oman,Arzat,Tue Feb  1 16:04:44 2022,0.3039999902248382,26.774499893188477
1442,Band,16.9180555555556,53.8427777777778,Middle,2020-07-11,10.0,Oman,Aftalcut,Tue Feb  1 16:04:44 2022,0.0149999996647238,26.169498443603516
1453,Band,19.220277778000025,57.55527777800006,Early,2020-03-04,100.0,Oman,Dhahar,Tue Feb  1 16:04:44 2022,0.0,19.136999130249023
1524,Band,22.06444444400006,36.60694444400008,Late,2019-03-21,300.0,Egypt,Aqlahooq,Tue Feb  1 16:04:44 2022,0.0,21.18549919128418
1553,Band,22.126111111000057,35.94194444400006,Early,2019-04-02,200.0,Egypt,Diib,Tue Feb  1 16:04:44 2022,0.0,15.902999877929688
1568,Band,22.3116666666667,35.9477777777778,Early,2021-01-04,50.0,Egypt,Algomodlom,Tue Feb  1 16:04:44 2022,0.025000000372529,18.678001403808594
1587,Band,22.386111111000048,36.36277777800007,Late,2019-02-23,500.0,Egypt,Bashweeb,Tue Feb  1 16:04:44 2022,0.0120000001043081,17.647499084472656
1633,Band,22.069166667000047,36.60861111100007,Late,2019-03-31,300.0,Egypt,Aqlahooq,Tue Feb  1 16:04:44 2022,0.0,21.3439998626709
1640,Band,22.33750000000004,36.43833333300006,Middle,2019-03-17,100.0,Egypt,Inblaseet,Tue Feb  1 16:04:44 2022,0.0179999992251396,18.727500915527344
1646,Swarm,27.40611111100003,71.67333333300007,Early,2019-07-08,100.0,India,Satya  NE,Tue Feb  1 16:04:44 2022,0.0209999997168779,30.471500396728516
1663,Swarm,25.744722222000064,70.74361111100006,Late,2020-05-29,50.0,India,Ajwan,Tue Feb  1 16:04:44 2022,0.0070000002160668,27.14099884033203
1664,Swarm,25.24916666700005,72.34694444400003,Early,2020-01-04,200.0,India,Bairath,Tue Feb  1 16:04:44 2022,0.1720000058412552,11.88700008392334
1683,Swarm,25.3938888888889,80.7691666666667,Middle,2020-06-12,100.0,India,"Majhima Sani, Banda",Tue Feb  1 16:04:44 2022,0.2409999966621399,29.213001251220703
1684,Band,28.4572222222222,72.7916666666667,Middle,2020-08-18,20.0,India,7 AD,Tue Feb  1 16:04:44 2022,0.0280000008642673,30.932498931884766
1690,Band,24.8166666666667,71.0580555555556,Late,2020-07-28,120.0,India,Deva Rampura,Tue Feb  1 16:04:44 2022,0.0850000008940696,26.76300048828125
1691,Swarm,27.070555556000045,71.89527777800004,Late,2019-07-25,100.0,India,Rathora,Tue Feb  1 16:04:44 2022,0.0299999993294477,29.719501495361328
1692,Swarm,28.012500000000045,73.28333333300003,Middle,2019-09-20,100.0,India,Tokla,Tue Feb  1 16:04:44 2022,0.0219999998807907,28.270000457763672
1695,Swarm,27.01638888900004,76.08388888900004,Late,2020-05-29,100.0,India,"Jarunda, Jamwaramgar",Tue Feb  1 16:04:44 2022,0.125,27.031999588012695
1697,Swarm,25.236388889000068,71.29861111100007,Middle,2020-01-18,600.0,India,Bhalisar,Tue Feb  1 16:04:44 2022,0.0340000018477439,8.554500579833984
1710,Swarm,27.45861111100004,72.75638888900005,Middle,2019-09-16,200.0,India,hudda ki dhani,Tue Feb  1 16:04:44 2022,0.0289999991655349,28.799999237060547
1711,Swarm,26.77083333300004,70.24027777800006,Early,2019-10-10,100.0,India,Makkan ka par,Tue Feb  1 16:04:44 2022,0.0590000003576278,20.6304988861084
1713,Swarm,24.5033333333333,71.6127777777778,Middle,2020-06-18,100.0,India,Lorwada{[1]}Tharad,Tue Feb  1 16:04:44 2022,0.1459999978542328,29.982500076293945
1716,Swarm,27.38361111100005,72.12416666700005,Middle,2019-11-16,100.0,India,nure ki bhurj,Tue Feb  1 16:04:44 2022,0.2739999890327453,16.64349937438965
1717,Swarm,26.01694444400005,72.37361111100006,Early,2020-01-06,100.0,India,Rewada Rajeswar naga,Tue Feb  1 16:04:44 2022,0.0,11.27400016784668
1736,Swarm,28.512500000000045,72.90805555600008,Middle,2019-07-15,100.0,India,3 DD Dhodha,Tue Feb  1 16:04:44 2022,0.0199999995529651,30.506500244140625
1737,Swarm,27.45944444400004,72.75805555600004,Middle,2019-09-16,200.0,India,Lula,Tue Feb  1 16:04:44 2022,0.0289999991655349,28.793498992919922
1742,Swarm,28.874444444000066,72.73388888900007,Middle,2020-01-17,100.0,India,21 KND,Tue Feb  1 16:04:44 2022,0.2730000019073486,5.650000095367432
1767,Swarm,27.98055555600007,72.31555555600005,Middle,2019-09-12,50.0,India,Gogdiawala,Tue Feb  1 16:04:44 2022,0.0170000009238719,32.05449676513672
1768,Swarm,27.35138888900008,70.52972222200003,Early,2019-11-10,100.0,India,Raymala,Tue Feb  1 16:04:44 2022,0.0450000017881393,14.728500366210938
1778,Band,24.9836111111111,71.0122222222222,Early,2020-07-31,10.0,India,Deva,Tue Feb  1 16:04:44 2022,0.0529999993741512,28.92799949645996
1797,Swarm,26.58388888900004,70.56916666700005,Early,2019-11-10,100.0,India,140 RD,Tue Feb  1 16:04:44 2022,0.0289999991655349,15.281000137329102
1799,Swarm,28.0866666666667,74.2486111111111,Late,2020-06-29,125.0,India,"Kitasar, Sri Dungarg",Tue Feb  1 16:04:44 2022,0.0280000008642673,32.79999923706055
1801,Swarm,24.09916666700008,72.67805555600006,Late,2019-12-22,100.0,India,Moriya,Tue Feb  1 16:04:44 2022,0.1570000052452087,17.70800018310547
1829,Swarm,27.93250000000006,72.45916666700003,Late,2019-09-22,100.0,India,5-6 BJM,Tue Feb  1 16:04:44 2022,0.0270000007003545,28.793498992919922
1830,Swarm,25.71083333300004,70.72833333300008,Early,2019-10-05,100.0,India,Draba,Tue Feb  1 16:04:44 2022,0.0089999996125698,24.92599868774414
1831,Swarm,27.9394444444444,75.635,Late,2020-06-29,65.0,India,Mainpura; Udaypurvat,Tue Feb  1 16:04:44 2022,0.1490000039339065,31.249500274658203
1833,Swarm,29.1258333333333,74.1266666666667,Late,2020-07-27,125.0,India,Chadsar,Tue Feb  1 16:04:44 2022,0.032999999821186,30.54800033569336
1854,Swarm,26.96138888900004,72.11166666700007,Middle,2019-09-19,200.0,India,Ugrass,Tue Feb  1 16:04:44 2022,0.0289999991655349,27.567501068115234
1855,Swarm,27.431944444000067,73.61972222200006,Middle,2019-10-17,300.0,India,Sathrean,Tue Feb  1 16:04:44 2022,0.0280000008642673,23.75200080871582
1856,Swarm,27.551388889000066,71.20388888900004,Middle,2019-11-13,100.0,India,Taragarh,Tue Feb  1 16:04:44 2022,0.0439999997615814,19.229999542236328
1878,Swarm,27.98166666700007,71.93833333300006,Late,2019-09-29,100.0,India,7 GWM,Tue Feb  1 16:04:44 2022,0.0350000001490116,28.713001251220703
1884,Swarm,24.904444444000035,71.26694444400005,Late,2020-01-21,100.0,India,Chitradi,Tue Feb  1 16:04:44 2022,0.0299999993294477,11.674500465393066
1907,Swarm,27.199722222000048,71.46611111100003,Late,2019-06-28,100.0,India,Bhadhariya NW,Tue Feb  1 16:04:44 2022,0.0260000005364418,29.125999450683594
1908,Swarm,27.93666666700005,71.85861111100007,Late,2019-09-23,100.0,India,3-4 RWP,Tue Feb  1 16:04:44 2022,0.0270000007003545,29.652000427246094
1912,Swarm,24.848333333000028,71.81805555600005,Late,2019-12-29,100.0,India,Hariyali,Tue Feb  1 16:04:44 2022,0.0930000022053718,7.180500030517578
1925,Swarm,27.113888889000066,71.54638888900007,Early,2019-07-05,100.0,India,Bhadariya,Tue Feb  1 16:04:44 2022,0.0,29.411001205444336
1939,Band,24.7636111111111,71.0655555555555,Middle,2020-07-19,40.0,India,Bachwal,Tue Feb  1 16:04:44 2022,0.0289999991655349,28.14099884033203
1941,Swarm,27.24277777800006,72.09694444400003,Middle,2019-09-11,100.0,India,jhadhasar raneri,Tue Feb  1 16:04:44 2022,0.0320000015199184,29.611000061035156
1945,Swarm,28.87777777800005,72.66833333300008,Middle,2020-01-17,100.0,India,5-BD,Tue Feb  1 16:04:44 2022,0.2730000019073486,5.682499885559082
1957,Band,24.8144444444444,71.0544444444444,Early,2020-07-31,100.0,India,hathala,Tue Feb  1 16:04:44 2022,0.0179999992251396,28.737499237060547
1983,Swarm,27.04222222200008,71.63750000000005,Late,2019-07-31,100.0,India,Dholia,Tue Feb  1 16:04:44 2022,0.0810000002384185,28.386999130249023
1987,Swarm,24.130555556000047,72.07083333300005,Middle,2019-12-20,100.0,India,Chatral,Tue Feb  1 16:04:44 2022,0.1729999929666519,14.480000495910645
2005,Swarm,27.156388889000027,71.75500000000005,Late,2019-07-29,100.0,India,Loharki,Tue Feb  1 16:04:44 2022,0.1650000065565109,26.424001693725586
2006,Swarm,25.99722222200006,70.45083333300005,Early,2019-10-10,100.0,India,Rathredi Kala,Tue Feb  1 16:04:44 2022,0.0140000004321336,24.08300018310547
2009,Swarm,24.856111111000075,71.82972222200004,Late,2019-12-29,100.0,India,Haryali,Tue Feb  1 16:04:44 2022,0.0930000022053718,7.186999797821045
2010,Swarm,26.91388888900008,71.15138888900003,Late,2020-01-29,100.0,India,Bhagu ka gav,Tue Feb  1 16:04:44 2022,0.0199999995529651,10.217000007629395
2033,Swarm,27.27027777800004,72.02027777800004,Early,2019-09-09,100.0,India,Dedasari,Tue Feb  1 16:04:44 2022,0.0260000005364418,28.782499313354492
2039,Band,26.01361111100005,70.21472222200003,Late,2019-07-31,50.0,India,Panchla,Tue Feb  1 16:04:44 2022,0.1599999964237213,27.73699951171875
2048,Swarm,23.719166667000025,68.69166666700005,Late,2019-10-30,100.0,India,Mardo,Tue Feb  1 16:04:44 2022,0.0379999987781047,24.806499481201172
2053,Swarm,24.782500000000027,71.82666666700004,Late,2019-12-29,100.0,India,Falna,Tue Feb  1 16:04:44 2022,0.090999998152256,7.843500137329102
2054,Swarm,24.594166667000025,71.31861111100005,Middle,2020-01-19,300.0,India,Mavsari,Tue Feb  1 16:04:44 2022,0.0260000005364418,11.097999572753906
2055,Swarm,27.394444444000044,70.71722222200003,Early,2020-01-05,100.0,India,Sada 58 PTM,Tue Feb  1 16:04:44 2022,0.0710000023245811,10.538999557495117
2077,Swarm,26.46000000000004,71.39972222200004,Late,2019-09-21,500.0,India,Ranak Dev,Tue Feb  1 16:04:44 2022,0.0240000002086162,27.254499435424805
2078,Swarm,26.277222222000034,70.93472222200006,Late,2019-11-29,100.0,India,Tejmalta,Tue Feb  1 16:04:44 2022,0.0299999993294477,13.584500312805176
2081,Swarm,27.66,73.1169444444444,Late,2020-06-27,105.0,India,"Bandhala, Nokha, Bik",Tue Feb  1 16:04:44 2022,0.0359999984502792,31.097999572753906
2082,Swarm,25.8302777777778,71.6558333333333,Middle,2020-06-14,90.0,India,"Godaro ki dhani, mad",Tue Feb  1 16:04:44 2022,0.0289999991655349,31.114999771118164
2092,Swarm,27.86444444400007,72.32472222200005,Middle,2019-09-13,100.0,India,Charanwala,Tue Feb  1 16:04:44 2022,0.025000000372529,30.180500030517578
2097,Swarm,24.37361111100006,71.38388888900005,Middle,2019-12-20,100.0,India,Ashara  Ta{[1]}  sui,Tue Feb  1 16:04:44 2022,0.0359999984502792,14.469499588012695
2120,Swarm,25.174166667000065,72.28750000000008,Late,2019-12-31,100.0,India,Pathedi,Tue Feb  1 16:04:44 2022,0.163000002503395,7.888999938964844
2137,Swarm,27.225555556000074,71.70277777800004,Middle,2019-08-13,100.0,India,Chandsar Pokren Tehs,Tue Feb  1 16:04:44 2022,0.0240000002086162,27.136999130249023
2138,Swarm,27.71083333300004,74.06111111100006,Late,2020-05-24,300.0,India,"Iayara, Churu",Tue Feb  1 16:04:44 2022,0.0170000009238719,30.317501068115234
2139,Swarm,27.7683333333333,73.17,Late,2020-07-25,50.0,India,Lalamdesar Magra Bik,Tue Feb  1 16:04:44 2022,0.2599999904632568,26.278499603271484
2141,Swarm,24.288333333000026,71.45055555600004,Late,2019-12-21,100.0,India,Bhatvar vas Ta{[1]}w,Tue Feb  1 16:04:44 2022,0.1850000023841858,12.447999954223633
2142,Swarm,26.779166667000027,71.25222222200006,Late,2019-12-29,100.0,India,Moolana,Tue Feb  1 16:04:44 2022,0.0280000008642673,5.510499954223633
2154,Swarm,27.993333333000063,72.52472222200004,Late,2019-09-24,100.0,India,Modayat,Tue Feb  1 16:04:44 2022,0.0149999996647238,28.97599983215332
2155,Swarm,28.02416666700003,71.91111111100008,Late,2019-09-29,100.0,India,1 DLMR,Tue Feb  1 16:04:44 2022,0.0350000001490116,28.706501007080078
2156,Swarm,26.36777777800006,71.03805555600007,Early,2019-10-06,100.0,India,Harbha,Tue Feb  1 16:04:44 2022,0.209999993443489,22.87200164794922
2161,Swarm,25.50027777800005,72.85527777800007,Middle,2020-05-18,400.0,India,Ramguda,Tue Feb  1 16:04:44 2022,0.1309999972581863,28.743499755859375
2162,Swarm,27.5255555555556,74.3475,Late,2020-07-24,100.0,India,Nimbi Jodhan Ladnun,Tue Feb  1 16:04:44 2022,0.2119999974966049,27.27400016784668
2163,Swarm,25.81861111100005,70.75250000000005,Early,2019-12-01,100.0,India,Khaniyali,Tue Feb  1 16:04:44 2022,0.0320000015199184,13.95199966430664
2164,Swarm,27.65805555600008,71.29722222200007,Early,2020-02-02,1000.0,India,60-80PD,Tue Feb  1 16:04:44 2022,0.0379999987781047,8.576000213623047
2175,Swarm,27.48,73.8927777777778,Early,2020-06-03,100.0,India,"AMLIYASAR, JAYAL",Tue Feb  1 16:04:44 2022,0.0289999991655349,26.09149932861328
2178,Swarm,28.76694444400005,73.33083333300004,Middle,2019-07-20,100.0,India,Ramnagar,Tue Feb  1 16:04:44 2022,0.0469999983906745,28.788999557495117
2179,Swarm,27.686388889000057,71.53638888900008,Late,2019-09-23,100.0,India,Omnagar,Tue Feb  1 16:04:44 2022,0.0410000011324882,29.182498931884766
2182,Swarm,29.42000000000008,73.19888888900005,Late,2020-01-21,100.0,India,BOP Faidsar,Tue Feb  1 16:04:44 2022,0.2549999952316284,8.106500625610352
2183,Swarm,25.45916666700004,72.04694444400008,Early,2020-01-02,200.0,India,Chonchwa,Tue Feb  1 16:04:44 2022,0.0350000001490116,15.304500579833984
2184,Swarm,26.23444444400008,71.21361111100003,Early,2020-01-09,100.0,India,Juneja ki basti,Tue Feb  1 16:04:44 2022,0.0130000002682209,6.988999843597412
2211,Swarm,26.9580555555556,72.5725,Late,2020-06-25,300.0,India,Bananiyo ki dhani,Tue Feb  1 16:04:44 2022,0.0570000000298023,27.43899917602539
2228,Swarm,27.640000000000043,72.49638888900006,Middle,2019-09-15,100.0,India,Girirajsar,Tue Feb  1 16:04:44 2022,0.0299999993294477,28.922000885009766
2274,Swarm,27.5011111111111,80.3313888888889,Middle,2020-07-10,140.0,India,Arba Gajadharpur,Tue Feb  1 16:04:44 2022,0.4339999854564667,26.374000549316406
2275,Swarm,26.791388889000075,71.21805555600008,Middle,2019-11-17,100.0,India,Mulana,Tue Feb  1 16:04:44 2022,0.1790000051259994,17.528499603271484
2276,Swarm,25.37027777800006,72.49972222200006,Early,2020-01-05,100.0,India,Keshwana,Tue Feb  1 16:04:44 2022,0.1860000044107437,10.254500389099121
2297,Swarm,28.012777778000043,72.06055555600005,Early,2019-10-09,200.0,India,1 GWM,Tue Feb  1 16:04:44 2022,0.1280000060796737,20.886999130249023
2315,Swarm,26.8455555555556,71.7091666666667,Middle,2020-07-17,500.0,India,Nananiya,Tue Feb  1 16:04:44 2022,0.0240000002086162,30.104000091552734
2316,Swarm,24.914444444000026,71.26361111100005,Late,2020-01-21,100.0,India,Chitradi,Tue Feb  1 16:04:44 2022,0.0299999993294477,11.824000358581543
2317,Swarm,26.08944444400004,72.36500000000007,Middle,2020-01-11,100.0,India,Ramnagar,Tue Feb  1 16:04:44 2022,0.0219999998807907,10.784500122070312
2336,Swarm,27.0963888888889,74.1105555555556,Early,2020-07-04,100.0,India,Dhehari jayal Nagaur,Tue Feb  1 16:04:44 2022,0.1469999998807907,32.36949920654297
2337,Swarm,26.8202777777778,74.1875,Early,2020-07-06,35.0,India,aantroli khurd degan,Tue Feb  1 16:04:44 2022,0.2129999995231628,27.713001251220703
2338,Swarm,26.03333333300003,71.56805555600005,Middle,2019-11-20,100.0,India,Dholia Lathi pokran,Tue Feb  1 16:04:44 2022,0.0309999994933605,16.202499389648438
2383,Band,27.653055556000027,72.09166666700008,Early,2019-11-02,100.0,India,Bodana North,Tue Feb  1 16:04:44 2022,0.0370000004768371,20.806499481201172
2389,Swarm,25.8375,71.0158333333333,Early,2020-06-02,40.0,India,Jaidu,Tue Feb  1 16:04:44 2022,0.0439999997615814,25.775501251220703
2396,Swarm,27.20083333300005,71.46805555600008,Late,2019-06-28,200.0,India,Bhadhariya NW,Tue Feb  1 16:04:44 2022,0.0260000005364418,29.10650062561035
2397,Swarm,27.302777778000063,71.01750000000004,Late,2019-09-23,100.0,India,50 BM,Tue Feb  1 16:04:44 2022,0.0140000004321336,30.0
2402,Swarm,25.857222222000075,71.37611111100006,Middle,2019-12-14,100.0,India,Surachand,Tue Feb  1 16:04:44 2022,0.0640000030398368,10.249500274658203
2403,Swarm,25.761666667000043,71.25888888900005,Late,2020-01-29,100.0,India,Danta,Tue Feb  1 16:04:44 2022,0.025000000372529,11.29800033569336
2414,Swarm,27.3155555555556,74.8016666666667,Late,2020-06-24,100.0,India,"Dhankoli, Dabra",Tue Feb  1 16:04:44 2022,0.0649999976158142,29.5935001373291
2415,Swarm,27.5916666666667,73.4877777777778,Late,2020-06-22,50.0,India,"Madia, Nokha, Bikane",Tue Feb  1 16:04:44 2022,0.0289999991655349,29.60650062561035
2419,Swarm,28.492222222000063,73.73777777800007,Late,2019-07-25,100.0,India,Delana,Tue Feb  1 16:04:44 2022,0.032999999821186,29.815000534057617
2420,Swarm,27.885277778000045,71.92694444400007,Middle,2019-09-13,100.0,India,17 KWD,Tue Feb  1 16:04:44 2022,0.0270000007003545,30.700000762939453
2421,Swarm,27.008333333000053,71.33305555600003,Middle,2019-11-18,100.0,India,Chandan,Tue Feb  1 16:04:44 2022,0.2360000014305114,16.491498947143555
2423,Swarm,25.73055555600007,74.31694444400006,Middle,2020-05-17,1000.0,India,Khardi,Tue Feb  1 16:04:44 2022,0.1260000020265579,29.434499740600586
2424,Swarm,27.55083333300007,70.45750000000004,Late,2019-12-31,100.0,India,TM Tanot,Tue Feb  1 16:04:44 2022,0.0370000004768371,4.436999797821045
2440,Swarm,28.78527777800008,73.36750000000006,Late,2019-07-21,400.0,India,Ramnagar,Tue Feb  1 16:04:44 2022,0.0240000002086162,30.724000930786133
2441,Swarm,27.98722222200007,71.94388888900005,Late,2019-09-29,100.0,India,BOP Baimkunthpura,Tue Feb  1 16:04:44 2022,0.0350000001490116,28.713001251220703
2444,Swarm,27.6888888888889,76.1177777777778,Early,2020-07-02,75.0,India,MAHROOMPUR,Tue Feb  1 16:04:44 2022,0.1469999998807907,29.78499984741211
2445,Swarm,24.15166666700003,71.28750000000008,Late,2019-12-23,100.0,India,Pabudanpura,Tue Feb  1 16:04:44 2022,0.0340000018477439,15.31100082397461
2446,Swarm,29.549166667000065,73.29611111100007,Late,2020-01-27,200.0,India,Khatta,Tue Feb  1 16:04:44 2022,0.2080000042915344,13.267499923706055
2452,Band,25.71083333300004,70.58000000000004,Early,2019-08-07,50.0,India,Tirmohi,Tue Feb  1 16:04:44 2022,0.0289999991655349,26.351999282836914
2464,Swarm,27.189722222000057,71.48111111100008,Late,2019-06-30,200.0,India,Bhadhariya,Tue Feb  1 16:04:44 2022,0.0240000002086162,29.22599983215332
2465,Swarm,27.14194444400005,72.05555555600006,Middle,2019-09-12,300.0,India,Sihada,Tue Feb  1 16:04:44 2022,0.0309999994933605,28.638999938964844
2466,Swarm,26.17722222200007,71.24638888900006,Late,2020-05-26,70.0,India,shive gram panchayat,Tue Feb  1 16:04:44 2022,0.0,27.29800033569336
2487,Swarm,24.596666667000022,71.32055555600004,Middle,2020-01-20,200.0,India,Kundaliya,Tue Feb  1 16:04:44 2022,0.025000000372529,10.854499816894531
2501,Swarm,27.85555555600007,72.14500000000004,Middle,2019-07-13,100.0,India,Gogriyawala,Tue Feb  1 16:04:44 2022,0.0270000007003545,28.782499313354492
2502,Swarm,27.03555555600008,71.53055555600008,Middle,2019-09-19,200.0,India,Lathi,Tue Feb  1 16:04:44 2022,0.0270000007003545,28.232500076293945
2503,Swarm,27.478333333000023,71.12805555600005,Late,2019-10-29,100.0,India,3 D sutharmandi,Tue Feb  1 16:04:44 2022,0.025000000372529,22.58650016784668
2510,Swarm,27.7338888888889,74.3294444444444,Late,2020-07-23,200.0,India,Dungrasar,Tue Feb  1 16:04:44 2022,0.2730000019073486,25.987499237060547
2511,Swarm,24.671666667000068,71.63500000000005,Late,2019-12-25,600.0,India,Jaisla Radka,Tue Feb  1 16:04:44 2022,0.0270000007003545,14.780500411987305
2530,Swarm,28.70861111100004,73.29611111100007,Late,2019-07-28,500.0,India,MFFR area,Tue Feb  1 16:04:44 2022,0.1289999932050705,26.178499221801758
